%  1 - Time
%  2 - Pitch angle rate goal
%  3 - Pitch angle goal
%  4 - Altitude rate goal
%  5 - Altitude goal
%  6 - Pitch angle rate
%  7 - Pitch angle
%  8 - Altitude rate
%  9 - Altitude
% 10 - Elevator deflection


1.98954 0 0 -13.4345 67.1724 -0.472605 -0.744153 -55.9971 53.8933 0.261799
2.02882 0 0 -13.3293 66.6467 -0.470082 -0.762668 -58.1309 51.652 0.261799
2.06828 0 0 -13.2246 66.1228 -0.467307 -0.781164 -60.3154 49.3151 0.261799
2.10794 0 0 -13.1201 65.6005 -0.464291 -0.799636 -62.5506 46.8791 0.261799
2.1478 0 0 -13.0159 65.0796 -0.461043 -0.818079 -64.8366 44.3404 0.261799
2.18787 0 0 -12.912 64.56 -0.457571 -0.836487 -67.1737 41.6952 0.261799
2.22818 0 0 -12.8083 64.0417 -0.453886 -0.854856 -69.5619 38.9397 0.261799
2.26873 0 0 -12.7049 63.5244 -0.449996 -0.873182 -72.0015 36.0698 0.261799
2.30953 0 0 -12.6016 63.0082 -0.44591 -0.89146 -74.4927 33.0812 0.261799
2.3506 0 0 -12.4985 62.4927 -0.441637 -0.909688 -77.0358 29.9694 0.261799
2.39196 0 0 -12.3956 61.9779 -0.437186 -0.927862 -79.6311 26.7298 0.261799
2.43362 0 0 -12.2927 61.4637 -0.432566 -0.945979 -82.279 23.3574 0.261799
2.4756 0 0 -12.19 60.9498 -0.427785 -0.964037 -84.98 19.847 0.261799
2.51791 0 0 -12.0872 60.4362 -0.422852 -0.982034 -87.7346 16.1929 0.261799
2.56058 0 0 -11.9845 59.9226 -0.417776 -0.99997 -90.5434 12.3894 0.261799
2.60363 0 0 -11.8818 59.4089 -0.412564 -1.01784 -93.4072 8.43017 0.261799
2.64708 0 0 -11.779 58.8949 -0.407225 -1.03565 -96.3268 4.30836 0.261799
2.69096 0 0 -11.6761 58.3803 -0.401766 -1.0534 -99.3031 0.0167716 0.261799
2.73529 0 0 -11.573 57.865 -0.396197 -1.07109 -102.337 -4.45245 0.261799
2.7801 0 0 -11.4697 57.3487 -0.390524 -1.08872 -105.431 -9.10783 0.261799
2.82543 0 0 -11.3662 56.8311 -0.384756 -1.10629 -108.585 -13.9587 0.261799
2.87132 0 0 -11.2624 56.3119 -0.378898 -1.12381 -111.802 -19.0152 0.261799
2.91781 0 0 -11.1582 55.7908 -0.372959 -1.14128 -115.084 -24.2887 0.261799
2.96494 0 0 -11.0535 55.2673 -0.366945 -1.15872 -118.434 -29.7919 0.261799
3.01278 0 0 -10.9482 54.7411 -0.360863 -1.17613 -121.853 -35.5388 0.261799
3.06138 0 0 -10.8423 54.2116 -0.354717 -1.19352 -125.347 -41.5457 0.261799
3.11081 0 0 -10.7356 53.6782 -0.348514 -1.2109 -128.919 -47.831 0.261799
3.16112 0 0 -10.6282 53.1409 -0.342265 -1.22828 -132.571 -54.4082 0.261799
3.21098 0 0 -10.5227 52.6136 -0.336147 -1.24519 -136.205 -61.108 0.261799
3.26043 0 0 -10.4192 52.0958 -0.330163 -1.26166 -139.823 -67.9334 0.261799
3.30955 0 0 -10.3173 51.5865 -0.324312 -1.27773 -143.426 -74.8897 0.261799
3.35838 0 0 -10.217 51.0851 -0.318597 -1.29343 -147.019 -81.9818 0.261799
3.40699 0 0 -10.1182 50.591 -0.313018 -1.30878 -150.601 -89.2141 0.261799
3.45539 0 0 -10.0207 50.1035 -0.307577 -1.3238 -154.175 -96.5908 0.261799
3.50364 0 0 -9.92447 49.6224 -0.302276 -1.33851 -157.742 -104.116 0.261799
3.55177 0 0 -9.82941 49.147 -0.297116 -1.35294 -161.303 -111.793 0.261799
3.5998 0 0 -9.73544 48.6772 -0.292099 -1.36709 -164.859 -119.626 0.261799
3.64776 0 0 -9.6425 48.2125 -0.287226 -1.38098 -168.411 -127.618 0.261799
3.69568 0 0 -9.55052 47.7526 -0.282499 -1.39463 -171.959 -135.773 0.261799
3.74358 0 0 -9.45946 47.2973 -0.277919 -1.40805 -175.504 -144.096 0.261799
3.79149 0 0 -9.36926 46.8463 -0.273487 -1.42126 -179.047 -152.588 0.261799
3.83942 0 0 -9.27987 46.3994 -0.269205 -1.43426 -182.588 -161.255 0.261799
3.8874 0 0 -9.19125 45.9563 -0.265074 -1.44708 -186.128 -170.1 0.261799
3.93544 0 0 -9.10336 45.5168 -0.261094 -1.45972 -189.667 -179.127 0.261799
3.98357 0 0 -9.01616 45.0808 -0.257266 -1.47219 -193.206 -188.341 0.261799
4.0318 0 0 -8.9296 44.648 -0.253591 -1.48451 -196.746 -197.745 0.261799
4.08015 0 0 -8.84367 44.2183 -0.250069 -1.49669 -200.287 -207.344 0.261799
4.12865 0 0 -8.75831 43.7915 -0.246701 -1.50873 -203.83 -217.142 0.261799
4.1773 0 0 -8.6735 43.3675 -0.243487 -1.52065 -207.375 -227.145 0.261799
4.22613 0 0 -8.5892 42.946 -0.240427 -1.53247 -210.923 -237.358 0.261799
4.27516 0 0 -8.5054 42.527 -0.23752 -1.54418 -214.475 -247.786 0.261799
4.3244 0 0 -8.42204 42.1102 -0.234767 -1.55581 -218.031 -258.435 0.261799
4.37388 0 0 -8.33911 41.6956 -0.232167 -1.56736 -221.593 -269.31 0.261799
4.42361 0 0 -8.25658 41.2829 -0.229721 -1.57885 -225.16 -280.419 0.261799
4.47361 0 0 -8.17442 40.8721 -0.227426 -1.59028 -228.735 -291.768 0.261799
4.52392 0 0 -8.09259 40.4629 -0.225283 -1.60166 -232.317 -303.365 0.261799
4.57454 0 0 -8.01107 40.0553 -0.223291 -1.61302 -235.909 -315.216 0.261799
4.62551 0 0 -7.92982 39.6491 -0.221449 -1.62435 -239.51 -327.331 0.261799
4.67684 0 0 -7.84883 39.2441 -0.219756 -1.63567 -243.124 -339.719 0.261799
4.72857 0 0 -7.76804 38.8402 -0.218211 -1.647 -246.75 -352.389 0.261799
4.78072 0 0 -7.68744 38.4372 -0.216813 -1.65834 -250.39 -365.353 0.261799
4.83332 0 0 -7.60699 38.035 -0.21556 -1.66971 -254.046 -378.62 0.261799
4.88641 0 0 -7.52665 37.6332 -0.214451 -1.68113 -257.721 -392.205 0.261799
4.94002 0 0 -7.44638 37.2319 -0.213485 -1.6926 -261.415 -406.12 0.261799
4.99408 0 0 -7.36631 36.8315 -0.212662 -1.70411 -265.123 -420.351 0.261799
5.04815 0 0 -7.28707 36.4353 -0.211984 -1.71559 -268.817 -434.789 0.261799
5.10228 0 0 -7.20861 36.043 -0.211446 -1.72705 -272.498 -449.439 0.261799
5.15649 0 0 -7.13088 35.6544 -0.211042 -1.7385 -276.168 -464.31 0.261799
5.21081 0 0 -7.05383 35.2692 -0.210767 -1.74996 -279.829 -479.409 0.261799
5.26525 0 0 -6.97744 34.8872 -0.210615 -1.76143 -283.483 -494.745 0.261799
5.31986 0 0 -6.90164 34.5082 -0.210581 -1.77293 -287.133 -510.326 0.261799
5.37466 0 0 -6.82642 34.1321 -0.21066 -1.78447 -290.78 -526.159 0.261799
5.42967 0 0 -6.75173 33.7586 -0.210846 -1.79606 -294.426 -542.255 0.261799
5.48492 0 0 -6.67753 33.3877 -0.211136 -1.80772 -298.074 -558.623 0.261799
5.54043 0 0 -6.6038 33.019 -0.211524 -1.81945 -301.724 -575.273 0.261799
5.59625 0 0 -6.5305 32.6525 -0.212005 -1.83127 -305.379 -592.214 0.261799
5.65238 0 0 -6.45759 32.2879 -0.212574 -1.84319 -309.042 -609.46 0.261799
5.70887 0 0 -6.38504 31.9252 -0.213228 -1.85521 -312.714 -627.021 0.261799
5.76574 0 0 -6.31283 31.5641 -0.213961 -1.86736 -316.398 -644.911 0.261799
