% Flood Neural Network. Car problem results data file.
% Final time: 5.82347
% Final position error: 0.0299244
% Final velocity error: -0.169242
% Column data:
%  1 - Time
%  2 - Position
%  3 - Velocity
%  4 - Acceleration
%  5 - Deceleration
0 0 0 1 0
0.00582347 1.69564e-05 0.00582347 1 0
0.0116469 6.78256e-05 0.0116469 1 0
0.0174704 0.000152607 0.0174704 1 0
0.0232939 0.000271302 0.0232939 1 0
0.0291173 0.00042391 0.0291173 1 0
0.0349408 0.00061043 0.0349408 1 0
0.0407643 0.000830863 0.0407643 1 0
0.0465877 0.00108521 0.0465877 1 0
0.0524112 0.00137347 0.0524112 1 0
0.0582347 0.00169564 0.0582347 1 0
0.0640581 0.00205172 0.0640581 1 0
0.0698816 0.00244172 0.0698816 1 0
0.0757051 0.00286563 0.0757051 1 0
0.0815285 0.00332345 0.0815285 1 0
0.087352 0.00381519 0.087352 1 0
0.0931755 0.00434074 0.0931144 0.971778 0
0.098999 0.00489924 0.0986601 0.932876 0
0.104822 0.00548939 0.10398 0.894246 0
0.110646 0.00610986 0.109076 0.855898 0
0.116469 0.00675936 0.113949 0.817839 0
0.122293 0.00743659 0.118602 0.78008 0
0.128116 0.00814028 0.123035 0.742627 0
0.13394 0.00886915 0.127252 0.705491 0
0.139763 0.00962195 0.131253 0.668677 0
0.145587 0.0103974 0.13504 0.632194 0
0.15141 0.0111944 0.138617 0.596048 0
0.157234 0.0120115 0.141983 0.560245 0
0.163057 0.0128476 0.145142 0.524793 0
0.168881 0.0137015 0.148096 0.489697 0
0.174704 0.0145721 0.150847 0.454962 0
0.180528 0.0154581 0.153396 0.420594 0
0.186351 0.0163583 0.155746 0.386598 0
0.192174 0.0172716 0.157899 0.352977 0
0.197998 0.018197 0.159858 0.319735 0
0.203821 0.0191331 0.161624 0.286878 0
0.209645 0.020079 0.1632 0.254407 0
0.215468 0.0210335 0.164588 0.222325 0
0.221292 0.0219956 0.16579 0.190636 0
0.227115 0.0229641 0.166809 0.159342 0
0.232939 0.0239381 0.167647 0.128444 0
0.238762 0.0249163 0.168306 0.0979447 0
0.244586 0.025898 0.168788 0.0678448 0
0.250409 0.0268819 0.169097 0.0381454 0
0.256233 0.0278671 0.169233 0.00884723 0
0.262056 0.0288527 0.169242 0 0
0.26788 0.0298382 0.169242 0 0
0.273703 0.0308238 0.169242 0 0
0.279526 0.0318094 0.169242 0 0
0.28535 0.0327949 0.169242 0 0
0.291173 0.0337805 0.169242 0 0
0.296997 0.0347661 0.169242 0 0
0.30282 0.0357517 0.169242 0 0
0.308644 0.0367372 0.169242 0 0
0.314467 0.0377228 0.169242 0 0
0.320291 0.0387084 0.169242 0 0
0.326114 0.039694 0.169242 0 0
0.331938 0.0406795 0.169242 0 0
0.337761 0.0416651 0.169242 0 0
0.343585 0.0426507 0.169242 0 0
0.349408 0.0436363 0.169242 0 0
0.355232 0.0446218 0.169242 0 0
0.361055 0.0456074 0.169242 0 0
0.366878 0.046593 0.169242 0 0
0.372702 0.0475786 0.169242 0 0
0.378525 0.0485641 0.169242 0 0
0.384349 0.0495497 0.169242 0 0
0.390172 0.0505353 0.169242 0 0
0.395996 0.0515208 0.169242 0 0
0.401819 0.0525064 0.169242 0 0
0.407643 0.053492 0.169242 0 0
0.413466 0.0544776 0.169242 0 0
0.41929 0.0554631 0.169242 0 0
0.425113 0.0564487 0.169242 0 0
0.430937 0.0574343 0.169242 0 0
0.43676 0.0584199 0.169242 0 0
0.442584 0.0594054 0.169242 0 0
0.448407 0.060391 0.169242 0 0
0.45423 0.0613766 0.169242 0 0
0.460054 0.0623622 0.169242 0 0
0.465877 0.0633477 0.169242 0 0
0.471701 0.0643333 0.169242 0 0
0.477524 0.0653189 0.169242 0 0
0.483348 0.0663045 0.169242 0 0
0.489171 0.06729 0.169242 0 0
0.494995 0.0682756 0.169242 0 0
0.500818 0.0692612 0.169242 0 0
0.506642 0.0702467 0.169242 0 0
0.512465 0.0712323 0.169242 0 0
0.518289 0.0722179 0.169242 0 0
0.524112 0.0732035 0.169242 0 0
0.529936 0.074189 0.169242 0 0
0.535759 0.0751746 0.169242 0 0
0.541583 0.0761602 0.169242 0 0
0.547406 0.0771458 0.169242 0 0
0.553229 0.0781313 0.169242 0 0
0.559053 0.0791169 0.169242 0 0
0.564876 0.0801025 0.169242 0 0
0.5707 0.0810881 0.169242 0 0
0.576523 0.0820736 0.169242 0 0
0.582347 0.0830592 0.169242 0 0
0.58817 0.0840448 0.169242 0 0
0.593994 0.0850304 0.169242 0 0
0.599817 0.0860159 0.169242 0 0
0.605641 0.0870015 0.169242 0 0
0.611464 0.0879871 0.169242 0 0
0.617288 0.0889726 0.169242 0 0
0.623111 0.0899582 0.169242 0 0
0.628935 0.0909438 0.169242 0 0
0.634758 0.0919294 0.169242 0 0
0.640581 0.0929149 0.169242 0 0
0.646405 0.0939005 0.169242 0 0
0.652228 0.0948861 0.169242 0 0
0.658052 0.0958717 0.169242 0 0
0.663875 0.0968572 0.169242 0 0
0.669699 0.0978428 0.169242 0 0
0.675522 0.0988284 0.169242 0 0
0.681346 0.099814 0.169242 0 0
0.687169 0.1008 0.169242 0 0
0.692993 0.101785 0.169242 0 0
0.698816 0.102771 0.169242 0 0
0.70464 0.103756 0.169242 0 0
0.710463 0.104742 0.169242 0 0
0.716287 0.105727 0.169242 0 0
0.72211 0.106713 0.169242 0 0
0.727933 0.107699 0.169242 0 0
0.733757 0.108684 0.169242 0 0
0.73958 0.10967 0.169242 0 0
0.745404 0.110655 0.169242 0 0
0.751227 0.111641 0.169242 0 0
0.757051 0.112626 0.169242 0 0
0.762874 0.113612 0.169242 0 0
0.768698 0.114598 0.169242 0 0
0.774521 0.115583 0.169242 0 0
0.780345 0.116569 0.169242 0 0
0.786168 0.117554 0.169242 0 0
0.791992 0.11854 0.169242 0 0
0.797815 0.119525 0.169242 0 0
0.803639 0.120511 0.169242 0 0
0.809462 0.121497 0.169242 0 0
0.815285 0.122482 0.169242 0 0
0.821109 0.123468 0.169242 0 0
0.826932 0.124453 0.169242 0 0
0.832756 0.125439 0.169242 0 0
0.838579 0.126424 0.169242 0 0
0.844403 0.12741 0.169242 0 0
0.850226 0.128396 0.169242 0 0
0.85605 0.129381 0.169242 0 0
0.861873 0.130367 0.169242 0 0
0.867697 0.131352 0.169242 0 0
0.87352 0.132338 0.169242 0 0
0.879344 0.133323 0.169242 0 0
0.885167 0.134309 0.169242 0 0
0.890991 0.135295 0.169242 0 0
0.896814 0.13628 0.169242 0 0
0.902638 0.137266 0.169242 0 0
0.908461 0.138251 0.169242 0 0
0.914284 0.139237 0.169242 0 0
0.920108 0.140222 0.169242 0 0
0.925931 0.141208 0.169242 0 0
0.931755 0.142194 0.169242 0 0
0.937578 0.143179 0.169242 0 0
0.943402 0.144165 0.169242 0 0
0.949225 0.14515 0.169242 0 0
0.955049 0.146136 0.169242 0 0
0.960872 0.147122 0.169242 0 0
0.966696 0.148107 0.169242 0 0
0.972519 0.149093 0.169242 0 0
0.978343 0.150078 0.169242 0 0
0.984166 0.151064 0.169242 0 0
0.98999 0.152049 0.169242 0 0
0.995813 0.153035 0.169242 0 0
1.00164 0.154021 0.169242 0 0
1.00746 0.155006 0.169242 0 0
1.01328 0.155992 0.169242 0 0
1.01911 0.156977 0.169242 0 0
1.02493 0.157963 0.169242 0 0
1.03075 0.158948 0.169242 0 0
1.03658 0.159934 0.169242 0 0
1.0424 0.16092 0.169242 0 0
1.04822 0.161905 0.169242 0 0
1.05405 0.162891 0.169242 0 0
1.05987 0.163876 0.169242 0 0
1.06569 0.164862 0.169242 0 0
1.07152 0.165847 0.169242 0 0
1.07734 0.166833 0.169242 0 0
1.08317 0.167819 0.169242 0 0
1.08899 0.168804 0.169242 0 0
